ScenarioFamily,Scenario,Year,CO2eq
CPP4 Variant,NDC_CPP4S-10-RG,2039,301688.11608966114
CPP4 Variant,NDC_CPP4S-10-RG,2040,293809.0641086598
CPP4 Variant,NDC_CPP4S-10-RG,2041,302867.1879701147
CPP4 Variant,NDC_CPP4S-10-RG,2042,306494.6773291823
CPP4 Variant,NDC_CPP4S-10-RG,2043,295815.5582916231
CPP4 Variant,NDC_CPP4S-10-RG,2044,289079.4015726066
CPP4 Variant,NDC_CPP4S-10-RG,2045,289714.6278891435
CPP4 Variant,NDC_CPP4S-10-RG,2046,281541.25468596036
CPP4 Variant,NDC_CPP4S-10-RG,2047,264144.6528651616
CPP4 Variant,NDC_CPP4S-10-RG,2048,251486.55256986464
CPP4 Variant,NDC_CPP4S-10-RG,2049,245391.63695443032
CPP4 Variant,NDC_CPP4S-10-RG,2050,240703.39316928017
CPP4 Variant,NDC_CPP4S-10-RG,2051,240553.14586562995
CPP4 Variant,NDC_CPP4S-10-RG,2052,240408.8268281383
CPP4 Variant,NDC_CPP4S-10-RG,2053,240270.50784619627
CPP4 Variant,NDC_CPP4S-10-RG,2054,240134.93718279488
CPP4 Variant,NDC_CPP4S-10-RG,2055,240003.17698107703
CPP4 Variant,NDC_CPP4S-HG,2019,490793.08418469864
CPP4 Variant,NDC_CPP4S-HG,2020,440412.60242116207
CPP4 Variant,NDC_CPP4S-HG,2021,457831.092199949
CPP4 Variant,NDC_CPP4S-HG,2022,424350.5982528346
CPP4 Variant,NDC_CPP4S-HG,2023,447734.2785783985
CPP4 Variant,NDC_CPP4S-HG,2024,438321.59648473613
CPP4 Variant,NDC_CPP4S-HG,2025,421248.3902445461
CPP4 Variant,NDC_CPP4S-HG,2026,417004.2963806384
CPP4 Variant,NDC_CPP4S-HG,2027,410859.15972184064
CPP4 Variant,NDC_CPP4S-HG,2028,404419.5335086201
CPP4 Variant,NDC_CPP4S-HG,2029,399499.168459391
CPP4 Variant,NDC_CPP4S-HG,2030,393104.93507201906
CPP4 Variant,NDC_CPP4S-HG,2031,385246.7917004888
CPP4 Variant,NDC_CPP4S-HG,2032,371222.43484137795
CPP4 Variant,NDC_CPP4S-HG,2033,357429.4710752251
CPP4 Variant,NDC_CPP4S-HG,2034,352352.5406918113
CPP4 Variant,NDC_CPP4S-HG,2035,348965.2054501255
CPP4 Variant,NDC_CPP4S-HG,2036,344825.6386850134
CPP4 Variant,NDC_CPP4S-HG,2037,339288.7612875141
CPP4 Variant,NDC_CPP4S-HG,2038,334209.60531123175
CPP4 Variant,NDC_CPP4S-HG,2039,329583.57487324835
CPP4 Variant,NDC_CPP4S-HG,2040,320582.6573303458
CPP4 Variant,NDC_CPP4S-HG,2041,332910.4558468211
CPP4 Variant,NDC_CPP4S-HG,2042,340450.53944265237
CPP4 Variant,NDC_CPP4S-HG,2043,330723.43018457986
CPP4 Variant,NDC_CPP4S-HG,2044,327240.98063596094
CPP4 Variant,NDC_CPP4S-HG,2045,333426.80990068224
CPP4 Variant,NDC_CPP4S-HG,2046,330407.43639969506
CPP4 Variant,NDC_CPP4S-HG,2047,318946.10571101063
CPP4 Variant,NDC_CPP4S-HG,2048,313558.7412990851
CPP4 Variant,NDC_CPP4S-HG,2049,309364.1544662075
CPP4 Variant,NDC_CPP4S-HG,2050,304567.3719349235
CPP4 Variant,NDC_CPP4S-HG,2051,301877.8724811089
CPP4 Variant,NDC_CPP4S-HG,2052,304695.5265226378
CPP4 Variant,NDC_CPP4S-HG,2053,305049.69639426144
CPP4 Variant,NDC_CPP4S-HG,2054,306506.532818209
CPP4 Variant,NDC_CPP4S-HG,2055,307498.6331135934
CPP4 Variant,NDC_CPP4S-LG,2019,490792.9695953203
CPP4 Variant,NDC_CPP4S-LG,2020,440400.4701102151
CPP4 Variant,NDC_CPP4S-LG,2021,457948.8788245355
CPP4 Variant,NDC_CPP4S-LG,2022,424521.1223863647
CPP4 Variant,NDC_CPP4S-LG,2023,448006.0221969724
CPP4 Variant,NDC_CPP4S-LG,2024,438628.6113850465
CPP4 Variant,NDC_CPP4S-LG,2025,415359.2041569246
CPP4 Variant,NDC_CPP4S-LG,2026,405848.03727088205
CPP4 Variant,NDC_CPP4S-LG,2027,396956.1131207729
CPP4 Variant,NDC_CPP4S-LG,2028,387269.3221510735
CPP4 Variant,NDC_CPP4S-LG,2029,379023.12984734157
CPP4 Variant,NDC_CPP4S-LG,2030,371757.34223248897
CPP4 Variant,NDC_CPP4S-LG,2031,361254.15332721313
CPP4 Variant,NDC_CPP4S-LG,2032,345202.8502774881
CPP4 Variant,NDC_CPP4S-LG,2033,331077.9773482909
CPP4 Variant,NDC_CPP4S-LG,2034,324371.02880541835
CPP4 Variant,NDC_CPP4S-LG,2035,318256.0221576889
CPP4 Variant,NDC_CPP4S-LG,2036,309808.620487083
CPP4 Variant,NDC_CPP4S-LG,2037,303346.3164132473
CPP4 Variant,NDC_CPP4S-LG,2038,295919.073046008
CPP4 Variant,NDC_CPP4S-LG,2039,287782.2925020435
CPP4 Variant,NDC_CPP4S-LG,2040,278666.23280780815
CPP4 Variant,NDC_CPP4S-LG,2041,285725.2698366459
CPP4 Variant,NDC_CPP4S-LG,2042,287391.46405316645
CPP4 Variant,NDC_CPP4S-LG,2043,272705.75872002315
CPP4 Variant,NDC_CPP4S-LG,2044,263142.88276506873
CPP4 Variant,NDC_CPP4S-LG,2045,262825.99512829713
CPP4 Variant,NDC_CPP4S-LG,2046,252922.92657112144
CPP4 Variant,NDC_CPP4S-LG,2047,243350.8786861111
CPP4 Variant,NDC_CPP4S-LG,2048,233892.32422005376
CPP4 Variant,NDC_CPP4S-LG,2049,225177.81019038826
CPP4 Variant,NDC_CPP4S-LG,2050,216106.0139340253
CPP4 Variant,NDC_CPP4S-LG,2051,212243.92976815914
CPP4 Variant,NDC_CPP4S-LG,2052,212663.56431730985
CPP4 Variant,NDC_CPP4S-LG,2053,212104.4923089768
CPP4 Variant,NDC_CPP4S-LG,2054,211347.1621604973
CPP4 Variant,NDC_CPP4S-LG,2055,210539.20043508365
CPP4 Variant,NDC_CPP4S-RG,2019,490793.0243719769
CPP4 Variant,NDC_CPP4S-RG,2020,440404.33779178583
CPP4 Variant,NDC_CPP4S-RG,2021,457870.975440644
CPP4 Variant,NDC_CPP4S-RG,2022,424418.92981122213
CPP4 Variant,NDC_CPP4S-RG,2023,447837.8027150537
CPP4 Variant,NDC_CPP4S-RG,2024,438439.3555766469
CPP4 Variant,NDC_CPP4S-RG,2025,418746.70344419556
CPP4 Variant,NDC_CPP4S-RG,2026,411828.02524860675
CPP4 Variant,NDC_CPP4S-RG,2027,405221.4140134462
CPP4 Variant,NDC_CPP4S-RG,2028,397953.2689628725
CPP4 Variant,NDC_CPP4S-RG,2029,392568.65934777184
CPP4 Variant,NDC_CPP4S-RG,2030,386571.94487548224
CPP4 Variant,NDC_CPP4S-RG,2031,377985.0613683017
CPP4 Variant,NDC_CPP4S-RG,2032,364227.716489235
CPP4 Variant,NDC_CPP4S-RG,2033,351000.78506115853
CPP4 Variant,NDC_CPP4S-RG,2034,343670.73957302904
CPP4 Variant,NDC_CPP4S-RG,2035,339314.49307122675
CPP4 Variant,NDC_CPP4S-RG,2036,333557.52532515343
CPP4 Variant,NDC_CPP4S-RG,2037,328299.42519836075
CPP4 Variant,NDC_CPP4S-RG,2038,322988.7570885003
CPP4 Variant,NDC_CPP4S-RG,2039,316896.1485254615
CPP4 Variant,NDC_CPP4S-RG,2040,306640.118998439
CPP4 Variant,NDC_CPP4S-RG,2041,316396.8887702238
CPP4 Variant,NDC_CPP4S-RG,2042,321416.08266004676
CPP4 Variant,NDC_CPP4S-RG,2043,309464.54648891947
CPP4 Variant,NDC_CPP4S-RG,2044,303557.35983421083
CPP4 Variant,NDC_CPP4S-RG,2045,306755.95933094545
CPP4 Variant,NDC_CPP4S-RG,2046,300298.5958232312
CPP4 Variant,NDC_CPP4S-RG,2047,290019.9722940322
CPP4 Variant,NDC_CPP4S-RG,2048,282504.25848527317
CPP4 Variant,NDC_CPP4S-RG,2049,276032.5695984302
CPP4 Variant,NDC_CPP4S-RG,2050,269337.43285074964
CPP4 Variant,NDC_CPP4S-RG,2051,265769.8280087059
CPP4 Variant,NDC_CPP4S-RG,2052,267669.4091781225
CPP4 Variant,NDC_CPP4S-RG,2053,267374.8868984192
CPP4 Variant,NDC_CPP4S-RG,2054,267555.3529571511
CPP4 Variant,NDC_CPP4S-RG,2055,267494.8416099765
High Carbon,NDC_HCARB-CBAM-RG,2019,491256.5011527411
High Carbon,NDC_HCARB-CBAM-RG,2020,441132.4936522811
High Carbon,NDC_HCARB-CBAM-RG,2021,459302.8426894827
High Carbon,NDC_HCARB-CBAM-RG,2022,426372.16504769435
High Carbon,NDC_HCARB-CBAM-RG,2023,449650.78451881465
High Carbon,NDC_HCARB-CBAM-RG,2024,440993.19844074425
High Carbon,NDC_HCARB-CBAM-RG,2025,421768.6331697841
High Carbon,NDC_HCARB-CBAM-RG,2026,415380.54348107113
High Carbon,NDC_HCARB-CBAM-RG,2027,413256.52182330366
High Carbon,NDC_HCARB-CBAM-RG,2028,409833.15904832014
High Carbon,NDC_HCARB-CBAM-RG,2029,402933.57728525053
High Carbon,NDC_HCARB-CBAM-RG,2030,402900.9854933287
High Carbon,NDC_HCARB-CBAM-RG,2031,398654.27898332867
High Carbon,NDC_HCARB-CBAM-RG,2032,390904.48791951634
High Carbon,NDC_HCARB-CBAM-RG,2033,384674.00715008617
High Carbon,NDC_HCARB-CBAM-RG,2034,381274.512970768
High Carbon,NDC_HCARB-CBAM-RG,2035,375409.24557741696
High Carbon,NDC_HCARB-CBAM-RG,2036,370904.7482924767
High Carbon,NDC_HCARB-CBAM-RG,2037,372204.3036252139
High Carbon,NDC_HCARB-CBAM-RG,2038,373767.43411586893
High Carbon,NDC_HCARB-CBAM-RG,2039,376246.318248387
High Carbon,NDC_HCARB-CBAM-RG,2040,377377.1818289223
High Carbon,NDC_HCARB-CBAM-RG,2041,394708.96356483037
High Carbon,NDC_HCARB-CBAM-RG,2042,408949.79779382015
High Carbon,NDC_HCARB-CBAM-RG,2043,407465.3127735263
High Carbon,NDC_HCARB-CBAM-RG,2044,407092.21276838874
High Carbon,NDC_HCARB-CBAM-RG,2045,413206.24945915944
High Carbon,NDC_HCARB-CBAM-RG,2046,409588.3948666924
High Carbon,NDC_HCARB-CBAM-RG,2047,392817.83951766015
High Carbon,NDC_HCARB-CBAM-RG,2048,377088.3906956359
High Carbon,NDC_HCARB-CBAM-RG,2049,360987.17091523623
High Carbon,NDC_HCARB-CBAM-RG,2050,345247.71831019875
High Carbon,NDC_HCARB-CBAM-RG,2051,335848.9947372673
High Carbon,NDC_HCARB-CBAM-RG,2052,331183.340794491
High Carbon,NDC_HCARB-CBAM-RG,2053,322565.69493596576
High Carbon,NDC_HCARB-CBAM-RG,2054,314112.0419632047
High Carbon,NDC_HCARB-CBAM-RG,2055,303575.15310360334
High Carbon,NDC_HCARB-EVF-HEAF-RG,2019,491256.497330845
High Carbon,NDC_HCARB-EVF-HEAF-RG,2020,441129.4638402331
High Carbon,NDC_HCARB-EVF-HEAF-RG,2021,459301.8761918493
High Carbon,NDC_HCARB-EVF-HEAF-RG,2022,426374.81634876033
High Carbon,NDC_HCARB-EVF-HEAF-RG,2023,449650.46291693544
High Carbon,NDC_HCARB-EVF-HEAF-RG,2024,441020.30666355835
High Carbon,NDC_HCARB-EVF-HEAF-RG,2025,420726.58238357096
High Carbon,NDC_HCARB-EVF-HEAF-RG,2026,418005.8774240898
High Carbon,NDC_HCARB-EVF-HEAF-RG,2027,415815.6588166354
High Carbon,NDC_HCARB-EVF-HEAF-RG,2028,411565.9263664565
High Carbon,NDC_HCARB-EVF-HEAF-RG,2029,403967.58776765957
High Carbon,NDC_HCARB-EVF-HEAF-RG,2030,401668.3447237192
High Carbon,NDC_HCARB-EVF-HEAF-RG,2031,395847.71654135874
High Carbon,NDC_HCARB-EVF-HEAF-RG,2032,387726.1759673458
High Carbon,NDC_HCARB-EVF-HEAF-RG,2033,381049.6998036023
High Carbon,NDC_HCARB-EVF-HEAF-RG,2034,377170.26167876145
High Carbon,NDC_HCARB-EVF-HEAF-RG,2035,374313.8962426254
High Carbon,NDC_HCARB-EVF-HEAF-RG,2036,372050.0592615604
High Carbon,NDC_HCARB-EVF-HEAF-RG,2037,371213.99236145883
High Carbon,NDC_HCARB-EVF-HEAF-RG,2038,371550.7167609522
High Carbon,NDC_HCARB-EVF-HEAF-RG,2039,372831.7685900324
High Carbon,NDC_HCARB-EVF-HEAF-RG,2040,373346.69589488965
High Carbon,NDC_HCARB-EVF-HEAF-RG,2041,391688.5811081561
High Carbon,NDC_HCARB-EVF-HEAF-RG,2042,405665.2604135136
High Carbon,NDC_HCARB-EVF-HEAF-RG,2043,403949.3147119201
High Carbon,NDC_HCARB-EVF-HEAF-RG,2044,401949.893380526
High Carbon,NDC_HCARB-EVF-HEAF-RG,2045,408930.9148901651
High Carbon,NDC_HCARB-EVF-HEAF-RG,2046,404230.56611237046
High Carbon,NDC_HCARB-EVF-HEAF-RG,2047,386191.44337633526
High Carbon,NDC_HCARB-EVF-HEAF-RG,2048,369269.732595486
High Carbon,NDC_HCARB-EVF-HEAF-RG,2049,354445.7628008336
High Carbon,NDC_HCARB-EVF-HEAF-RG,2050,339427.69754589495
High Carbon,NDC_HCARB-EVF-HEAF-RG,2051,328016.99435674446
High Carbon,NDC_HCARB-EVF-HEAF-RG,2052,322431.4779669029
High Carbon,NDC_HCARB-EVF-HEAF-RG,2053,312523.8925475979
High Carbon,NDC_HCARB-EVF-HEAF-RG,2054,301415.0362360108
High Carbon,NDC_HCARB-EVF-HEAF-RG,2055,295805.7701023348
High Carbon,NDC_HCARB-EVF-RG,2019,491256.4960682669
High Carbon,NDC_HCARB-EVF-RG,2020,441129.4313608675
High Carbon,NDC_HCARB-EVF-RG,2021,459302.15440732014
High Carbon,NDC_HCARB-EVF-RG,2022,426374.7638158359
High Carbon,NDC_HCARB-EVF-RG,2023,449649.7734761792
High Carbon,NDC_HCARB-EVF-RG,2024,441017.3237197874
High Carbon,NDC_HCARB-EVF-RG,2025,421786.33405917825
High Carbon,NDC_HCARB-EVF-RG,2026,418259.0134133665
High Carbon,NDC_HCARB-EVF-RG,2027,415985.81426803995
High Carbon,NDC_HCARB-EVF-RG,2028,411758.2983754048
High Carbon,NDC_HCARB-EVF-RG,2029,404037.0811390378
High Carbon,NDC_HCARB-EVF-RG,2030,402692.09278806427
High Carbon,NDC_HCARB-EVF-RG,2031,396758.2490512953
High Carbon,NDC_HCARB-EVF-RG,2032,388778.2725356036
High Carbon,NDC_HCARB-EVF-RG,2033,382402.46506634605
High Carbon,NDC_HCARB-EVF-RG,2034,378649.94302258146
High Carbon,NDC_HCARB-EVF-RG,2035,372334.34242742753
High Carbon,NDC_HCARB-EVF-RG,2036,369510.14210113377
High Carbon,NDC_HCARB-EVF-RG,2037,370656.4623825933
High Carbon,NDC_HCARB-EVF-RG,2038,372006.17896529165
High Carbon,NDC_HCARB-EVF-RG,2039,374166.7661578174
High Carbon,NDC_HCARB-EVF-RG,2040,374220.8014229071
High Carbon,NDC_HCARB-EVF-RG,2041,391746.07157797506
High Carbon,NDC_HCARB-EVF-RG,2042,405777.79515418137
High Carbon,NDC_HCARB-EVF-RG,2043,403902.6109059833
High Carbon,NDC_HCARB-EVF-RG,2044,402062.72428777633
High Carbon,NDC_HCARB-EVF-RG,2045,408446.88395518286
High Carbon,NDC_HCARB-EVF-RG,2046,404497.1323440386
High Carbon,NDC_HCARB-EVF-RG,2047,386457.3086699319
High Carbon,NDC_HCARB-EVF-RG,2048,369294.9413696214
High Carbon,NDC_HCARB-EVF-RG,2049,352380.9580591055
High Carbon,NDC_HCARB-EVF-RG,2050,338966.72382760246
High Carbon,NDC_HCARB-EVF-RG,2051,327493.2925138502
High Carbon,NDC_HCARB-EVF-RG,2052,321691.20731684245
High Carbon,NDC_HCARB-EVF-RG,2053,311505.88545521314
High Carbon,NDC_HCARB-EVF-RG,2054,300199.1447772515
High Carbon,NDC_HCARB-EVF-RG,2055,295617.1036757789
High Carbon,NDC_HCARB-HG,2019,491256.5261061237
High Carbon,NDC_HCARB-HG,2020,441129.93548869586
High Carbon,NDC_HCARB-HG,2021,459280.3251050252
High Carbon,NDC_HCARB-HG,2022,426306.1378352851
High Carbon,NDC_HCARB-HG,2023,449625.96771776985
High Carbon,NDC_HCARB-HG,2024,440856.2169223807
High Carbon,NDC_HCARB-HG,2025,424319.6559804034
High Carbon,NDC_HCARB-HG,2026,420076.9712180165
High Carbon,NDC_HCARB-HG,2027,418805.40261959564
High Carbon,NDC_HCARB-HG,2028,415440.4189791355
High Carbon,NDC_HCARB-HG,2029,409423.94544518186
High Carbon,NDC_HCARB-HG,2030,409354.8199090154
High Carbon,NDC_HCARB-HG,2031,404762.0224742799
High Carbon,NDC_HCARB-HG,2032,398175.2335688335
High Carbon,NDC_HCARB-HG,2033,392380.1394223874
High Carbon,NDC_HCARB-HG,2034,388714.07765385334
High Carbon,NDC_HCARB-HG,2035,383540.2851208782
High Carbon,NDC_HCARB-HG,2036,382344.7067658351
High Carbon,NDC_HCARB-HG,2037,385263.45838432026
High Carbon,NDC_HCARB-HG,2038,388339.3836368712
High Carbon,NDC_HCARB-HG,2039,392300.10925124795
High Carbon,NDC_HCARB-HG,2040,394459.4361989003
High Carbon,NDC_HCARB-HG,2041,414574.60209747666
High Carbon,NDC_HCARB-HG,2042,431075.01269946434
High Carbon,NDC_HCARB-HG,2043,431422.7984853775
High Carbon,NDC_HCARB-HG,2044,432543.0318139163
High Carbon,NDC_HCARB-HG,2045,439721.2768826394
High Carbon,NDC_HCARB-HG,2046,437717.92595419526
High Carbon,NDC_HCARB-HG,2047,422108.951803741
High Carbon,NDC_HCARB-HG,2048,407752.26425201766
High Carbon,NDC_HCARB-HG,2049,396033.2061104518
High Carbon,NDC_HCARB-HG,2050,384817.77826778544
High Carbon,NDC_HCARB-HG,2051,375279.1706049015
High Carbon,NDC_HCARB-HG,2052,372399.9645561665
High Carbon,NDC_HCARB-HG,2053,364388.74514777184
High Carbon,NDC_HCARB-HG,2054,355017.78563892224
High Carbon,NDC_HCARB-HG,2055,345179.3597974631
High Carbon,NDC_HCARB-NZ-RG,2019,490535.6254307693
High Carbon,NDC_HCARB-NZ-RG,2020,440410.20603211864
High Carbon,NDC_HCARB-NZ-RG,2021,458816.24895518104
High Carbon,NDC_HCARB-NZ-RG,2022,423243.26479044073
High Carbon,NDC_HCARB-NZ-RG,2023,443465.0664299876
High Carbon,NDC_HCARB-NZ-RG,2024,443736.9357342851
High Carbon,NDC_HCARB-NZ-RG,2025,423490.6196612268
High Carbon,NDC_HCARB-NZ-RG,2026,417897.8360300276
High Carbon,NDC_HCARB-NZ-RG,2027,415164.52272187726
High Carbon,NDC_HCARB-NZ-RG,2028,410675.6783494209
High Carbon,NDC_HCARB-NZ-RG,2029,406504.69592420605
High Carbon,NDC_HCARB-NZ-RG,2030,402426.9172824561
High Carbon,NDC_HCARB-NZ-RG,2031,398752.0141247221
High Carbon,NDC_HCARB-NZ-RG,2032,389286.33736521873
High Carbon,NDC_HCARB-NZ-RG,2033,382831.8441842433
High Carbon,NDC_HCARB-NZ-RG,2034,377248.0732484851
High Carbon,NDC_HCARB-NZ-RG,2035,378656.6219260836
High Carbon,NDC_HCARB-NZ-RG,2036,375155.64855257404
High Carbon,NDC_HCARB-NZ-RG,2037,373056.69033768034
High Carbon,NDC_HCARB-NZ-RG,2038,372340.95540255954
High Carbon,NDC_HCARB-NZ-RG,2039,372310.75590988534
High Carbon,NDC_HCARB-NZ-RG,2040,373264.6455796438
High Carbon,NDC_HCARB-NZ-RG,2041,386343.48553514475
High Carbon,NDC_HCARB-NZ-RG,2042,394887.73572632653
High Carbon,NDC_HCARB-NZ-RG,2043,389860.9253410677
High Carbon,NDC_HCARB-NZ-RG,2044,385783.56292482355
High Carbon,NDC_HCARB-NZ-RG,2045,385678.4862024613
High Carbon,NDC_HCARB-NZ-RG,2046,375420.3392844852
High Carbon,NDC_HCARB-NZ-RG,2047,374927.916537846
High Carbon,NDC_HCARB-NZ-RG,2048,337857.5793920658
High Carbon,NDC_HCARB-NZ-RG,2049,321584.83402070473
High Carbon,NDC_HCARB-NZ-RG,2050,308983.300272476
High Carbon,NDC_HCARB-NZ-RG,2051,297477.3921396365
High Carbon,NDC_HCARB-NZ-RG,2052,287261.71605802176
High Carbon,NDC_HCARB-NZ-RG,2053,277922.337974539
High Carbon,NDC_HCARB-NZ-RG,2054,275136.9519633662
High Carbon,NDC_HCARB-NZ-RG,2055,272172.0166646978
High Carbon,NDC_HCARB-RG,2019,491256.5012585286
High Carbon,NDC_HCARB-RG,2020,441132.51471308066
High Carbon,NDC_HCARB-RG,2021,459302.8391392571
High Carbon,NDC_HCARB-RG,2022,426372.1600905183
High Carbon,NDC_HCARB-RG,2023,449650.77341890027
High Carbon,NDC_HCARB-RG,2024,440993.1877103456
High Carbon,NDC_HCARB-RG,2025,421771.1520938491
High Carbon,NDC_HCARB-RG,2026,415382.42684330925
High Carbon,NDC_HCARB-RG,2027,413259.8427399392
High Carbon,NDC_HCARB-RG,2028,409831.78041437897
High Carbon,NDC_HCARB-RG,2029,402928.961387612
High Carbon,NDC_HCARB-RG,2030,402897.50937642425
High Carbon,NDC_HCARB-RG,2031,398650.2549787179
High Carbon,NDC_HCARB-RG,2032,390895.1267981241
High Carbon,NDC_HCARB-RG,2033,384661.7031368735
High Carbon,NDC_HCARB-RG,2034,381251.4790492658
High Carbon,NDC_HCARB-RG,2035,375398.80705769116
High Carbon,NDC_HCARB-RG,2036,370890.69761827606
High Carbon,NDC_HCARB-RG,2037,372188.7536108167
High Carbon,NDC_HCARB-RG,2038,373761.8986186456
High Carbon,NDC_HCARB-RG,2039,376242.40868637664
High Carbon,NDC_HCARB-RG,2040,377358.3136419973
High Carbon,NDC_HCARB-RG,2041,394705.7367273263
High Carbon,NDC_HCARB-RG,2042,408943.81931544165
High Carbon,NDC_HCARB-RG,2043,407458.61890068906
High Carbon,NDC_HCARB-RG,2044,407087.03457409685
High Carbon,NDC_HCARB-RG,2045,413184.3100408286
High Carbon,NDC_HCARB-RG,2046,409627.9601938063
High Carbon,NDC_HCARB-RG,2047,392924.1596016806
High Carbon,NDC_HCARB-RG,2048,377239.2632135484
High Carbon,NDC_HCARB-RG,2049,361226.3947857188
High Carbon,NDC_HCARB-RG,2050,345459.64400252927
High Carbon,NDC_HCARB-RG,2051,336159.614432232
High Carbon,NDC_HCARB-RG,2052,331426.18919736356
High Carbon,NDC_HCARB-RG,2053,322801.99966695224
High Carbon,NDC_HCARB-RG,2054,314349.1392284634
High Carbon,NDC_HCARB-RG,2055,303818.1988767755
High Carbon,NDC_HCARB-noGasPWR-RG,2019,491256.50125852786
High Carbon,NDC_HCARB-noGasPWR-RG,2020,441132.5147130733
High Carbon,NDC_HCARB-noGasPWR-RG,2021,459302.83913926064
High Carbon,NDC_HCARB-noGasPWR-RG,2022,426372.16009043966
High Carbon,NDC_HCARB-noGasPWR-RG,2023,449650.7734190137
High Carbon,NDC_HCARB-noGasPWR-RG,2024,440993.18775879603
High Carbon,NDC_HCARB-noGasPWR-RG,2025,421771.1521876225
High Carbon,NDC_HCARB-noGasPWR-RG,2026,415382.42550646747
High Carbon,NDC_HCARB-noGasPWR-RG,2027,413259.8197819887
High Carbon,NDC_HCARB-noGasPWR-RG,2028,409831.76110059343
High Carbon,NDC_HCARB-noGasPWR-RG,2029,402928.94528096437
High Carbon,NDC_HCARB-noGasPWR-RG,2030,402897.43141376873
High Carbon,NDC_HCARB-noGasPWR-RG,2031,398650.389916784
High Carbon,NDC_HCARB-noGasPWR-RG,2032,390895.4065985575
High Carbon,NDC_HCARB-noGasPWR-RG,2033,384662.13232622185
High Carbon,NDC_HCARB-noGasPWR-RG,2034,381252.05349881935
High Carbon,NDC_HCARB-noGasPWR-RG,2035,375399.52647487685
High Carbon,NDC_HCARB-noGasPWR-RG,2036,370891.5584371638
High Carbon,NDC_HCARB-noGasPWR-RG,2037,372189.80305001326
High Carbon,NDC_HCARB-noGasPWR-RG,2038,373763.08777482447
High Carbon,NDC_HCARB-noGasPWR-RG,2039,376245.06289474474
High Carbon,NDC_HCARB-noGasPWR-RG,2040,377359.6567673158
High Carbon,NDC_HCARB-noGasPWR-RG,2041,394706.9622355088
High Carbon,NDC_HCARB-noGasPWR-RG,2042,408944.9175503972
High Carbon,NDC_HCARB-noGasPWR-RG,2043,407459.59059499
High Carbon,NDC_HCARB-noGasPWR-RG,2044,407087.8801032093
High Carbon,NDC_HCARB-noGasPWR-RG,2045,413185.03305108496
High Carbon,NDC_HCARB-noGasPWR-RG,2046,409628.54894541623
High Carbon,NDC_HCARB-noGasPWR-RG,2047,392924.63918491034
High Carbon,NDC_HCARB-noGasPWR-RG,2048,377239.6528844104
High Carbon,NDC_HCARB-noGasPWR-RG,2049,361226.63899944344
High Carbon,NDC_HCARB-noGasPWR-RG,2050,345459.97380244196
High Carbon,NDC_HCARB-noGasPWR-RG,2051,336159.73173132364
High Carbon,NDC_HCARB-noGasPWR-RG,2052,331426.4636113031
High Carbon,NDC_HCARB-noGasPWR-RG,2053,322802.299621727
High Carbon,NDC_HCARB-noGasPWR-RG,2054,314349.42479726096
High Carbon,NDC_HCARB-noGasPWR-RG,2055,303818.45776617614
Low Carbon,NDC_LCARB-075-RG,2019,490829.89796174306
Low Carbon,NDC_LCARB-075-RG,2020,440454.0427980476
Low Carbon,NDC_LCARB-075-RG,2021,457465.8836044662
Low Carbon,NDC_LCARB-075-RG,2022,424474.2302980384
Low Carbon,NDC_LCARB-075-RG,2023,447953.03094937326
Low Carbon,NDC_LCARB-075-RG,2024,437773.81128712045
Low Carbon,NDC_LCARB-075-RG,2025,417645.5334881436
Low Carbon,NDC_LCARB-075-RG,2026,390428.7169377674
Low Carbon,NDC_LCARB-075-RG,2027,356444.6138686709
Low Carbon,NDC_LCARB-075-RG,2028,340098.18454757286
Low Carbon,NDC_LCARB-075-RG,2029,312879.9989851518
Low Carbon,NDC_LCARB-075-RG,2030,296457.3898850992
Low Carbon,NDC_LCARB-075-RG,2031,283165.6351845417
Low Carbon,NDC_LCARB-075-RG,2032,263602.58464476565
Low Carbon,NDC_LCARB-075-RG,2033,242649.8739959741
Low Carbon,NDC_LCARB-075-RG,2034,227422.4715131709
Low Carbon,NDC_LCARB-075-RG,2035,214986.26372207096
Low Carbon,NDC_LCARB-075-RG,2036,201186.2846779411
Low Carbon,NDC_LCARB-075-RG,2037,188104.43251493038
Low Carbon,NDC_LCARB-075-RG,2038,173576.203317041
Low Carbon,NDC_LCARB-075-RG,2039,159076.51671673136
Low Carbon,NDC_LCARB-075-RG,2040,152958.1661549116
Low Carbon,NDC_LCARB-075-RG,2041,167189.410873369
Low Carbon,NDC_LCARB-075-RG,2042,177862.9948463886
Low Carbon,NDC_LCARB-075-RG,2043,175062.90352914736
Low Carbon,NDC_LCARB-075-RG,2044,173046.59279090882
Low Carbon,NDC_LCARB-075-RG,2045,173557.15517880733
Low Carbon,NDC_LCARB-075-RG,2046,174404.8951147333
Low Carbon,NDC_LCARB-075-RG,2047,175282.36219952986
Low Carbon,NDC_LCARB-075-RG,2048,176155.31516326024
Low Carbon,NDC_LCARB-075-RG,2049,176848.68895600177
Low Carbon,NDC_LCARB-075-RG,2050,177568.73253992756
Low Carbon,NDC_LCARB-075-RG,2051,177416.6771330513
Low Carbon,NDC_LCARB-075-RG,2052,177706.54464221062
Low Carbon,NDC_LCARB-075-RG,2053,178097.52956885536
Low Carbon,NDC_LCARB-075-RG,2054,178273.56615680488
